year,iso_week,week_first_session,week_last_session,rebalance_dates,forced_exit_dates,week_end_source_signal_date,gross_target,cash_target,position_count,held_at_week_end,target_weights_at_week_end,constituent_snapshot_date,tradable_constituent_count
2019,18,2019-04-29,2019-05-03,2019-05-02,,2019-05-01,1.0,0.0,5,ALGN | ANET | CAG | COTY | NVDA,ALGN:0.2000000000 | ANET:0.2000000000 | CAG:0.2000000000 | COTY:0.2000000000 | NVDA:0.2000000000,2019-04-02,502
2019,19,2019-05-06,2019-05-10,2019-05-09,,2019-05-08,1.0,0.0,5,ALGN | ANET | CAG | COTY | NVDA,ALGN:0.2000000000 | ANET:0.2000000000 | CAG:0.2000000000 | COTY:0.2000000000 | NVDA:0.2000000000,2019-04-02,502
2019,20,2019-05-13,2019-05-17,2019-05-16,,2019-05-15,1.0,0.0,5,ANET | APC | CAG | DOW | NVDA,ANET:0.2000000000 | APC:0.2000000000 | CAG:0.2000000000 | DOW:0.2000000000 | NVDA:0.2000000000,2019-04-02,502
2019,21,2019-05-20,2019-05-24,2019-05-23,,2019-05-22,1.0,0.0,5,ANET | APC | CAG | DOW | NVDA,ANET:0.2000000000 | APC:0.2000000000 | CAG:0.2000000000 | DOW:0.2000000000 | NVDA:0.2000000000,2019-04-02,502
2019,22,2019-05-28,2019-05-31,2019-05-31,,2019-05-30,1.0,0.0,5,APC | CAG | DOW | NVDA | QCOM,APC:0.2000000000 | CAG:0.2000000000 | DOW:0.2000000000 | NVDA:0.2000000000 | QCOM:0.2000000000,2019-04-02,502
2019,23,2019-06-03,2019-06-07,2019-06-07,,2019-06-06,1.0,0.0,5,ALGN | APC | CAG | DOW | QCOM,ALGN:0.2000000000 | APC:0.2000000000 | CAG:0.2000000000 | DOW:0.2000000000 | QCOM:0.2000000000,2019-06-07,500
2019,24,2019-06-10,2019-06-14,2019-06-14,,2019-06-13,1.0,0.0,5,ALGN | APC | CAG | DOW | QCOM,ALGN:0.2000000000 | APC:0.2000000000 | CAG:0.2000000000 | DOW:0.2000000000 | QCOM:0.2000000000,2019-06-07,501
2019,25,2019-06-17,2019-06-21,2019-06-21,,2019-06-20,1.0,0.0,5,ALGN | APC | COTY | DOW | QCOM,ALGN:0.2000000000 | APC:0.2000000000 | COTY:0.2000000000 | DOW:0.2000000000 | QCOM:0.2000000000,2019-06-07,501
2019,26,2019-06-24,2019-06-28,2019-06-28,,2019-06-27,1.0,0.0,5,AMD | APC | ARNC | DOW | QCOM,AMD:0.2000000000 | APC:0.2000000000 | ARNC:0.2000000000 | DOW:0.2000000000 | QCOM:0.2000000000,2019-06-07,501
2019,27,2019-07-01,2019-07-05,,,2019-06-27,1.0,0.0,5,AMD | APC | ARNC | DOW | QCOM,AMD:0.2000000000 | APC:0.2000000000 | ARNC:0.2000000000 | DOW:0.2000000000 | QCOM:0.2000000000,2019-07-01,502
2019,28,2019-07-08,2019-07-12,2019-07-08,,2019-07-05,1.0,0.0,5,APC | ARNC | COTY | QCOM | TTWO,APC:0.2000000000 | ARNC:0.2000000000 | COTY:0.2000000000 | QCOM:0.2000000000 | TTWO:0.2000000000,2019-07-01,501
2019,29,2019-07-15,2019-07-19,2019-07-15,,2019-07-12,1.0,0.0,5,APC | COTY | QCOM | TTWO | UAA,APC:0.2000000000 | COTY:0.2000000000 | QCOM:0.2000000000 | TTWO:0.2000000000 | UAA:0.2000000000,2019-07-15,502
2019,30,2019-07-22,2019-07-26,2019-07-22,,2019-07-19,1.0,0.0,5,ANTM | COTY | RMD | TTWO | UAA,ANTM:0.2000000000 | COTY:0.2000000000 | RMD:0.2000000000 | TTWO:0.2000000000 | UAA:0.2000000000,2019-07-15,502
2019,31,2019-07-29,2019-08-02,2019-07-29,,2019-07-26,1.0,0.0,5,AGN | COTY | ILMN | INCY | TTWO,AGN:0.2000000000 | COTY:0.2000000000 | ILMN:0.2000000000 | INCY:0.2000000000 | TTWO:0.2000000000,2019-07-15,502
2019,32,2019-08-05,2019-08-09,2019-08-05,,2019-08-02,1.0,0.0,5,AGN | ILMN | MKTX | TTWO | UAA,AGN:0.2000000000 | ILMN:0.2000000000 | MKTX:0.2000000000 | TTWO:0.2000000000 | UAA:0.2000000000,2019-08-09,502
2019,33,2019-08-12,2019-08-16,2019-08-12,,2019-08-09,1.0,0.0,5,AGN | ILMN | MKTX | SYMC | UAA,AGN:0.2000000000 | ILMN:0.2000000000 | MKTX:0.2000000000 | SYMC:0.2000000000 | UAA:0.2000000000,2019-08-09,502
2019,34,2019-08-19,2019-08-23,2019-08-19,,2019-08-16,1.0,0.0,5,AMD | MKTX | MU | SYMC | WDC,AMD:0.2000000000 | MKTX:0.2000000000 | MU:0.2000000000 | SYMC:0.2000000000 | WDC:0.2000000000,2019-08-09,502
2019,35,2019-08-26,2019-08-30,2019-08-26,,2019-08-23,1.0,0.0,5,AMAT | AMD | MU | WDC | XLNX,AMAT:0.2000000000 | AMD:0.2000000000 | MU:0.2000000000 | WDC:0.2000000000 | XLNX:0.2000000000,2019-08-09,502
2019,36,2019-09-03,2019-09-06,2019-09-03,,2019-08-30,1.0,0.0,5,AGN | DVA | HFC | MU | WDC,AGN:0.2000000000 | DVA:0.2000000000 | HFC:0.2000000000 | MU:0.2000000000 | WDC:0.2000000000,2019-08-09,502
2019,37,2019-09-09,2019-09-13,2019-09-10,,2019-09-09,1.0,0.0,5,AGN | DVA | HFC | MU | WDC,AGN:0.2000000000 | DVA:0.2000000000 | HFC:0.2000000000 | MU:0.2000000000 | WDC:0.2000000000,2019-08-09,502
2019,38,2019-09-16,2019-09-20,2019-09-17,,2019-09-16,1.0,0.0,5,AGN | DVA | MU | SYMC | WDC,AGN:0.2000000000 | DVA:0.2000000000 | MU:0.2000000000 | SYMC:0.2000000000 | WDC:0.2000000000,2019-08-09,502
2019,39,2019-09-23,2019-09-27,2019-09-24,,2019-09-23,1.0,0.0,5,AGN | MU | TGT | TWTR | WDC,AGN:0.2000000000 | MU:0.2000000000 | TGT:0.2000000000 | TWTR:0.2000000000 | WDC:0.2000000000,2019-09-26,502
2019,40,2019-09-30,2019-10-04,2019-10-01,,2019-09-30,1.0,0.0,5,KLAC | MKTX | MU | TGT | TWTR,KLAC:0.2000000000 | MKTX:0.2000000000 | MU:0.2000000000 | TGT:0.2000000000 | TWTR:0.2000000000,2019-10-03,502
2019,41,2019-10-07,2019-10-11,2019-10-08,,2019-10-07,1.0,0.0,5,KLAC | MKTX | MU | TGT | TWTR,KLAC:0.2000000000 | MKTX:0.2000000000 | MU:0.2000000000 | TGT:0.2000000000 | TWTR:0.2000000000,2019-10-03,502
2019,42,2019-10-14,2019-10-18,2019-10-15,,2019-10-14,1.0,0.0,5,KLAC | MU | NWL | TGT | WDC,KLAC:0.2000000000 | MU:0.2000000000 | NWL:0.2000000000 | TGT:0.2000000000 | WDC:0.2000000000,2019-10-18,502
2019,43,2019-10-21,2019-10-25,2019-10-22,,2019-10-21,1.0,0.0,5,ATVI | LKQ | MYL | NWL | TGT,ATVI:0.2000000000 | LKQ:0.2000000000 | MYL:0.2000000000 | NWL:0.2000000000 | TGT:0.2000000000,2019-10-18,502
2019,44,2019-10-28,2019-11-01,2019-10-29,,2019-10-28,1.0,0.0,5,KLAC | LKQ | NWL | STX | TGT,KLAC:0.2000000000 | LKQ:0.2000000000 | NWL:0.2000000000 | STX:0.2000000000 | TGT:0.2000000000,2019-10-18,502
2019,45,2019-11-04,2019-11-08,2019-11-05,,2019-11-04,1.0,0.0,5,KLAC | LKQ | NWL | STX | TGT,KLAC:0.2000000000 | LKQ:0.2000000000 | NWL:0.2000000000 | STX:0.2000000000 | TGT:0.2000000000,2019-11-05,502
2019,46,2019-11-11,2019-11-15,2019-11-12,,2019-11-11,1.0,0.0,5,JWN | KLAC | LKQ | NWL | TGT,JWN:0.2000000000 | KLAC:0.2000000000 | LKQ:0.2000000000 | NWL:0.2000000000 | TGT:0.2000000000,2019-11-05,502
2019,47,2019-11-18,2019-11-22,2019-11-19,,2019-11-18,1.0,0.0,5,ALGN | JWN | NWL | TGT | TPR,ALGN:0.2000000000 | JWN:0.2000000000 | NWL:0.2000000000 | TGT:0.2000000000 | TPR:0.2000000000,2019-11-21,502
2019,48,2019-11-25,2019-11-29,2019-11-26,,2019-11-25,1.0,0.0,5,ALGN | COTY | JWN | PVH | TPR,ALGN:0.2000000000 | COTY:0.2000000000 | JWN:0.2000000000 | PVH:0.2000000000 | TPR:0.2000000000,2019-11-21,502
2019,49,2019-12-02,2019-12-06,2019-12-04,,2019-12-03,1.0,0.0,5,ALGN | BIIB | COTY | JWN | TIF,ALGN:0.2000000000 | BIIB:0.2000000000 | COTY:0.2000000000 | JWN:0.2000000000 | TIF:0.2000000000,2019-12-05,502
2019,50,2019-12-09,2019-12-13,2019-12-11,,2019-12-10,1.0,0.0,5,ALGN | BIIB | PEAK | QRVO | TIF,ALGN:0.2000000000 | BIIB:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000 | TIF:0.2000000000,2019-12-10,502
2019,51,2019-12-16,2019-12-20,2019-12-18,,2019-12-17,1.0,0.0,5,ALGN | AMD | PEAK | QRVO | TIF,ALGN:0.2000000000 | AMD:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000 | TIF:0.2000000000,2019-12-10,502
2019,52,2019-12-23,2019-12-27,2019-12-26,,2019-12-24,1.0,0.0,5,ALGN | AMD | PEAK | QRVO | TIF,ALGN:0.2000000000 | AMD:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000 | TIF:0.2000000000,2019-12-23,502
2020,1,2020-01-02,2020-01-03,2020-01-03,,2020-01-02,1.0,0.0,5,ALGN | AMD | PEAK | QRVO | TIF,ALGN:0.2000000000 | AMD:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000 | TIF:0.2000000000,2019-12-23,502
2020,2,2020-01-06,2020-01-10,2020-01-10,,2020-01-09,1.0,0.0,5,ALGN | AMD | PEAK | QRVO | TIF,ALGN:0.2000000000 | AMD:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000 | TIF:0.2000000000,2019-12-23,502
2020,3,2020-01-13,2020-01-17,2020-01-17,,2020-01-16,1.0,0.0,5,ALGN | AMD | PEAK | QRVO | TIF,ALGN:0.2000000000 | AMD:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000 | TIF:0.2000000000,2019-12-23,502
2020,4,2020-01-21,2020-01-24,,,2020-01-16,1.0,0.0,5,ALGN | AMD | PEAK | QRVO | TIF,ALGN:0.2000000000 | AMD:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000 | TIF:0.2000000000,2019-12-23,502
2020,5,2020-01-27,2020-01-31,2020-01-27,,2020-01-24,1.0,0.0,5,AMD | J | PEAK | QRVO | TIF,AMD:0.2000000000 | J:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000 | TIF:0.2000000000,2020-01-28,502
2020,6,2020-02-03,2020-02-07,2020-02-03,,2020-01-31,1.0,0.0,5,AMD | DXC | J | PEAK | QRVO,AMD:0.2000000000 | DXC:0.2000000000 | J:0.2000000000 | PEAK:0.2000000000 | QRVO:0.2000000000,2020-01-28,502
2020,7,2020-02-10,2020-02-14,2020-02-10,,2020-02-07,1.0,0.0,5,AMD | APA | DXC | J | WDC,AMD:0.2000000000 | APA:0.2000000000 | DXC:0.2000000000 | J:0.2000000000 | WDC:0.2000000000,2020-01-28,502
2020,8,2020-02-18,2020-02-21,2020-02-18,,2020-02-14,1.0,0.0,5,AMD | APA | J | PAYC | WDC,AMD:0.2000000000 | APA:0.2000000000 | J:0.2000000000 | PAYC:0.2000000000 | WDC:0.2000000000,2020-01-28,502
2020,9,2020-02-24,2020-02-28,2020-02-25,,2020-02-24,1.0,0.0,5,AMD | APA | J | LB | WDC,AMD:0.2000000000 | APA:0.2000000000 | J:0.2000000000 | LB:0.2000000000 | WDC:0.2000000000,2020-01-28,502
2020,10,2020-03-02,2020-03-06,2020-03-03,,2020-03-02,1.0,0.0,5,AMD | APA | J | LB | WDC,AMD:0.2000000000 | APA:0.2000000000 | J:0.2000000000 | LB:0.2000000000 | WDC:0.2000000000,2020-03-03,502
2020,11,2020-03-09,2020-03-13,2020-03-10,,2020-03-09,1.0,0.0,5,AMD | APA | J | LB | WDC,AMD:0.2000000000 | APA:0.2000000000 | J:0.2000000000 | LB:0.2000000000 | WDC:0.2000000000,2020-03-03,502
2020,12,2020-03-16,2020-03-20,2020-03-17,,2020-03-16,0.5,0.5,5,AMD | APA | LB | TWTR | WDC,AMD:0.1000000000 | APA:0.1000000000 | LB:0.1000000000 | TWTR:0.1000000000 | WDC:0.1000000000,2020-03-03,502
2020,13,2020-03-23,2020-03-27,2020-03-24,,2020-03-23,0.5,0.5,5,ALB | AMD | APA | LB | TWTR,ALB:0.1000000000 | AMD:0.1000000000 | APA:0.1000000000 | LB:0.1000000000 | TWTR:0.1000000000,2020-03-03,502
2020,14,2020-03-30,2020-04-03,2020-03-31,,2020-03-30,0.5,0.5,5,ALB | J | LB | LEN | NVDA,ALB:0.1000000000 | J:0.1000000000 | LB:0.1000000000 | LEN:0.1000000000 | NVDA:0.1000000000,2020-04-03,504
2020,15,2020-04-06,2020-04-09,2020-04-07,,2020-04-06,0.5,0.5,5,ALB | EVRG | LB | LEN | NVDA,ALB:0.1000000000 | EVRG:0.1000000000 | LB:0.1000000000 | LEN:0.1000000000 | NVDA:0.1000000000,2020-04-06,502
2020,16,2020-04-13,2020-04-17,2020-04-15,,2020-04-14,0.5,0.5,5,BIIB | CNC | COG | MSCI | WEC,BIIB:0.1000000000 | CNC:0.1000000000 | COG:0.1000000000 | MSCI:0.1000000000 | WEC:0.1000000000,2020-04-06,502
2020,17,2020-04-20,2020-04-24,2020-04-22,,2020-04-21,0.5,0.5,5,CLX | CTXS | GILD | KR | REGN,CLX:0.1000000000 | CTXS:0.1000000000 | GILD:0.1000000000 | KR:0.1000000000 | REGN:0.1000000000,2020-04-06,502
2020,18,2020-04-27,2020-05-01,2020-04-29,,2020-04-28,0.5,0.5,5,COG | CTXS | GILD | NVDA | REGN,COG:0.1000000000 | CTXS:0.1000000000 | GILD:0.1000000000 | NVDA:0.1000000000 | REGN:0.1000000000,2020-04-06,505
2020,19,2020-05-04,2020-05-08,2020-05-06,,2020-05-05,0.5,0.5,5,COG | CTXS | GILD | MKTX | REGN,COG:0.1000000000 | CTXS:0.1000000000 | GILD:0.1000000000 | MKTX:0.1000000000 | REGN:0.1000000000,2020-04-06,502
2020,20,2020-05-11,2020-05-15,2020-05-13,,2020-05-12,1.0,0.0,5,CNC | COG | DXCM | MKTX | REGN,CNC:0.2000000000 | COG:0.2000000000 | DXCM:0.2000000000 | MKTX:0.2000000000 | REGN:0.2000000000,2020-05-12,502
2020,21,2020-05-18,2020-05-22,2020-05-20,,2020-05-19,1.0,0.0,5,CNC | COG | DXCM | MKTX | REGN,CNC:0.2000000000 | COG:0.2000000000 | DXCM:0.2000000000 | MKTX:0.2000000000 | REGN:0.2000000000,2020-05-22,502
2020,22,2020-05-26,2020-05-29,2020-05-28,,2020-05-27,1.0,0.0,5,AMD | CNC | COG | DXCM | MKTX,AMD:0.2000000000 | CNC:0.2000000000 | COG:0.2000000000 | DXCM:0.2000000000 | MKTX:0.2000000000,2020-05-22,502
2020,23,2020-06-01,2020-06-05,2020-06-04,,2020-06-03,1.0,0.0,5,CMG | CNC | COG | DXCM | MKTX,CMG:0.2000000000 | CNC:0.2000000000 | COG:0.2000000000 | DXCM:0.2000000000 | MKTX:0.2000000000,2020-05-22,502
2020,24,2020-06-08,2020-06-12,2020-06-11,,2020-06-10,1.0,0.0,5,APA | DVN | DXCM | FANG | MRO,APA:0.2000000000 | DVN:0.2000000000 | DXCM:0.2000000000 | FANG:0.2000000000 | MRO:0.2000000000,2020-05-22,502
2020,25,2020-06-15,2020-06-19,2020-06-18,,2020-06-17,1.0,0.0,5,APA | DVN | FANG | HAL | NBL,APA:0.2000000000 | DVN:0.2000000000 | FANG:0.2000000000 | HAL:0.2000000000 | NBL:0.2000000000,2020-05-22,502
2020,26,2020-06-22,2020-06-26,2020-06-25,,2020-06-24,1.0,0.0,5,APA | DVN | FANG | HAL | NBL,APA:0.2000000000 | DVN:0.2000000000 | FANG:0.2000000000 | HAL:0.2000000000 | NBL:0.2000000000,2020-06-22,502
2020,27,2020-06-29,2020-07-02,2020-07-02,,2020-07-01,1.0,0.0,5,APA | DVN | FANG | HAL | RCL,APA:0.2000000000 | DVN:0.2000000000 | FANG:0.2000000000 | HAL:0.2000000000 | RCL:0.2000000000,2020-06-22,502
2020,28,2020-07-06,2020-07-10,2020-07-10,,2020-07-09,1.0,0.0,5,APA | CCL | HAL | NCLH | RCL,APA:0.2000000000 | CCL:0.2000000000 | HAL:0.2000000000 | NCLH:0.2000000000 | RCL:0.2000000000,2020-06-22,502
2020,29,2020-07-13,2020-07-17,2020-07-17,,2020-07-16,1.0,0.0,5,APA | CCL | HAL | NCLH | RCL,APA:0.2000000000 | CCL:0.2000000000 | HAL:0.2000000000 | NCLH:0.2000000000 | RCL:0.2000000000,2020-06-22,502
2020,30,2020-07-20,2020-07-24,2020-07-24,,2020-07-23,1.0,0.0,5,CCL | DFS | GPS | NCLH | RCL,CCL:0.2000000000 | DFS:0.2000000000 | GPS:0.2000000000 | NCLH:0.2000000000 | RCL:0.2000000000,2020-06-22,502
2020,31,2020-07-27,2020-07-31,2020-07-31,,2020-07-30,1.0,0.0,5,AMP | BA | FCX | GPS | VIAC,AMP:0.2000000000 | BA:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | VIAC:0.2000000000,2020-06-22,502
2020,32,2020-08-03,2020-08-07,2020-08-07,,2020-08-06,1.0,0.0,5,BA | FCX | GPS | UAL | VIAC,BA:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | UAL:0.2000000000 | VIAC:0.2000000000,2020-06-22,502
2020,33,2020-08-10,2020-08-14,2020-08-14,,2020-08-13,1.0,0.0,5,BA | FCX | GPS | NCLH | UAL,BA:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | NCLH:0.2000000000 | UAL:0.2000000000,2020-06-22,502
2020,34,2020-08-17,2020-08-21,2020-08-21,,2020-08-20,1.0,0.0,5,BA | FCX | GPS | IVZ | LB,BA:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | LB:0.2000000000,2020-06-22,502
2020,35,2020-08-24,2020-08-28,2020-08-28,,2020-08-27,1.0,0.0,5,FCX | GPS | IVZ | LB | WY,FCX:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | LB:0.2000000000 | WY:0.2000000000,2020-06-22,502
2020,36,2020-08-31,2020-09-04,2020-09-04,,2020-09-03,1.0,0.0,5,AMD | FCX | LB | WHR | WY,AMD:0.2000000000 | FCX:0.2000000000 | LB:0.2000000000 | WHR:0.2000000000 | WY:0.2000000000,2020-06-22,502
2020,37,2020-09-08,2020-09-11,,,2020-09-03,1.0,0.0,5,AMD | FCX | LB | WHR | WY,AMD:0.2000000000 | FCX:0.2000000000 | LB:0.2000000000 | WHR:0.2000000000 | WY:0.2000000000,2020-06-22,502
2020,38,2020-09-14,2020-09-18,2020-09-14,,2020-09-11,1.0,0.0,5,AMD | GPS | LB | WHR | WY,AMD:0.2000000000 | GPS:0.2000000000 | LB:0.2000000000 | WHR:0.2000000000 | WY:0.2000000000,2020-09-18,502
2020,39,2020-09-21,2020-09-25,2020-09-21,,2020-09-18,1.0,0.0,5,AMD | FCX | GPS | LB | WHR,AMD:0.2000000000 | FCX:0.2000000000 | GPS:0.2000000000 | LB:0.2000000000 | WHR:0.2000000000,2020-09-21,502
2020,40,2020-09-28,2020-10-02,2020-09-28,,2020-09-25,1.0,0.0,5,AMD | GPS | HBI | LB | MOS,AMD:0.2000000000 | GPS:0.2000000000 | HBI:0.2000000000 | LB:0.2000000000 | MOS:0.2000000000,2020-09-21,502
2020,41,2020-10-05,2020-10-09,2020-10-05,,2020-10-02,1.0,0.0,5,AMD | GPS | HBI | LB | MOS,AMD:0.2000000000 | GPS:0.2000000000 | HBI:0.2000000000 | LB:0.2000000000 | MOS:0.2000000000,2020-10-07,501
2020,42,2020-10-12,2020-10-16,2020-10-12,,2020-10-09,1.0,0.0,5,AMD | GPS | HBI | LB | MOS,AMD:0.2000000000 | GPS:0.2000000000 | HBI:0.2000000000 | LB:0.2000000000 | MOS:0.2000000000,2020-10-12,502
2020,43,2020-10-19,2020-10-23,2020-10-19,,2020-10-16,1.0,0.0,5,AMD | GPS | LB | MOS | PVH,AMD:0.2000000000 | GPS:0.2000000000 | LB:0.2000000000 | MOS:0.2000000000 | PVH:0.2000000000,2020-10-12,502
2020,44,2020-10-26,2020-10-30,2020-10-26,,2020-10-23,1.0,0.0,5,GPS | LB | MGM | MOS | PVH,GPS:0.2000000000 | LB:0.2000000000 | MGM:0.2000000000 | MOS:0.2000000000 | PVH:0.2000000000,2020-10-12,502
2020,45,2020-11-02,2020-11-06,2020-11-02,,2020-10-30,1.0,0.0,5,GPS | LB | MGM | MOS | PVH,GPS:0.2000000000 | LB:0.2000000000 | MGM:0.2000000000 | MOS:0.2000000000 | PVH:0.2000000000,2020-10-12,502
2020,46,2020-11-09,2020-11-13,2020-11-09,,2020-11-06,1.0,0.0,5,CRM | DRI | GPS | PVH | TWTR,CRM:0.2000000000 | DRI:0.2000000000 | GPS:0.2000000000 | PVH:0.2000000000 | TWTR:0.2000000000,2020-10-12,502
2020,47,2020-11-16,2020-11-20,2020-11-16,,2020-11-13,1.0,0.0,5,CRM | GPS | IVZ | TPR | TWTR,CRM:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000 | TWTR:0.2000000000,2020-11-17,502
2020,48,2020-11-23,2020-11-27,2020-11-23,,2020-11-20,1.0,0.0,5,ALGN | GPS | IVZ | TPR | UAA,ALGN:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000 | UAA:0.2000000000,2020-11-17,502
2020,49,2020-11-30,2020-12-04,2020-12-01,,2020-11-30,0.8,0.2,4,ALGN | IVZ | TPR | UAA,ALGN:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000 | UAA:0.2000000000,2020-11-17,502
2020,50,2020-12-07,2020-12-11,2020-12-08,,2020-12-07,1.0,0.0,5,ALGN | IVZ | MHK | TPR | UAA,ALGN:0.2000000000 | IVZ:0.2000000000 | MHK:0.2000000000 | TPR:0.2000000000 | UAA:0.2000000000,2020-11-17,502
2020,51,2020-12-14,2020-12-18,2020-12-15,,2020-12-14,1.0,0.0,5,ALGN | GE | GPS | IVZ | TPR,ALGN:0.2000000000 | GE:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000,2020-11-17,504
2020,52,2020-12-21,2020-12-24,2020-12-22,,2020-12-21,1.0,0.0,5,DVN | GE | GPS | IVZ | TPR,DVN:0.2000000000 | GE:0.2000000000 | GPS:0.2000000000 | IVZ:0.2000000000 | TPR:0.2000000000,2020-12-21,504
2020,53,2020-12-28,2020-12-31,2020-12-30,,2020-12-29,1.0,0.0,5,DVN | GE | LNC | OXY | TPR,DVN:0.2000000000 | GE:0.2000000000 | LNC:0.2000000000 | OXY:0.2000000000 | TPR:0.2000000000,2020-12-21,504
2021,1,2021-01-04,2021-01-08,2021-01-07,,2021-01-06,1.0,0.0,5,DVN | LNC | MRO | OXY | TPR,DVN:0.2000000000 | LNC:0.2000000000 | MRO:0.2000000000 | OXY:0.2000000000 | TPR:0.2000000000,2021-01-07,505
2021,2,2021-01-11,2021-01-15,2021-01-14,,2021-01-13,1.0,0.0,5,APA | DVN | MRO | NOV | OXY,APA:0.2000000000 | DVN:0.2000000000 | MRO:0.2000000000 | NOV:0.2000000000 | OXY:0.2000000000,2021-01-07,505
2021,3,2021-01-19,2021-01-22,2021-01-22,,2021-01-21,1.0,0.0,5,APA | DVN | MRO | NOV | OXY,APA:0.2000000000 | DVN:0.2000000000 | MRO:0.2000000000 | NOV:0.2000000000 | OXY:0.2000000000,2021-01-21,505
2021,4,2021-01-25,2021-01-29,2021-01-29,,2021-01-28,1.0,0.0,5,APA | DVN | MRO | NOV | OXY,APA:0.2000000000 | DVN:0.2000000000 | MRO:0.2000000000 | NOV:0.2000000000 | OXY:0.2000000000,2021-01-21,505
2021,5,2021-02-01,2021-02-05,2021-02-05,,2021-02-04,1.0,0.0,5,APA | DVN | MRO | NOV | OXY,APA:0.2000000000 | DVN:0.2000000000 | MRO:0.2000000000 | NOV:0.2000000000 | OXY:0.2000000000,2021-01-21,505
2021,6,2021-02-08,2021-02-12,2021-02-12,,2021-02-11,1.0,0.0,5,APA | DVN | MRO | OXY | TSLA,APA:0.2000000000 | DVN:0.2000000000 | MRO:0.2000000000 | OXY:0.2000000000 | TSLA:0.2000000000,2021-02-12,505
2021,7,2021-02-16,2021-02-19,,,2021-02-11,1.0,0.0,5,APA | DVN | MRO | OXY | TSLA,APA:0.2000000000 | DVN:0.2000000000 | MRO:0.2000000000 | OXY:0.2000000000 | TSLA:0.2000000000,2021-02-12,505
2021,8,2021-02-22,2021-02-26,2021-02-22,,2021-02-19,1.0,0.0,5,APA | DVN | MRO | OXY | TSLA,APA:0.2000000000 | DVN:0.2000000000 | MRO:0.2000000000 | OXY:0.2000000000 | TSLA:0.2000000000,2021-02-12,505
2021,9,2021-03-01,2021-03-05,2021-03-01,,2021-02-26,1.0,0.0,5,ENPH | ETSY | OXY | TSLA | VIAC,ENPH:0.2000000000 | ETSY:0.2000000000 | OXY:0.2000000000 | TSLA:0.2000000000 | VIAC:0.2000000000,2021-02-12,505
2021,10,2021-03-08,2021-03-12,2021-03-08,,2021-03-05,1.0,0.0,5,ENPH | ETSY | OXY | TSLA | VIAC,ENPH:0.2000000000 | ETSY:0.2000000000 | OXY:0.2000000000 | TSLA:0.2000000000 | VIAC:0.2000000000,2021-02-12,505
2021,11,2021-03-15,2021-03-19,2021-03-15,,2021-03-12,1.0,0.0,5,ENPH | ETSY | OXY | TSLA | VIAC,ENPH:0.2000000000 | ETSY:0.2000000000 | OXY:0.2000000000 | TSLA:0.2000000000 | VIAC:0.2000000000,2021-02-12,505
2021,12,2021-03-22,2021-03-26,2021-03-22,,2021-03-19,1.0,0.0,5,FANG | FCX | MRO | OXY | VIAC,FANG:0.2000000000 | FCX:0.2000000000 | MRO:0.2000000000 | OXY:0.2000000000 | VIAC:0.2000000000,2021-03-22,505
2021,13,2021-03-29,2021-04-01,2021-03-29,,2021-03-26,1.0,0.0,5,DISCA | FANG | MRO | OXY | VIAC,DISCA:0.2000000000 | FANG:0.2000000000 | MRO:0.2000000000 | OXY:0.2000000000 | VIAC:0.2000000000,2021-03-22,505
2021,14,2021-04-05,2021-04-09,2021-04-06,,2021-04-05,1.0,0.0,5,DISCA | FANG | MRO | OXY | VIAC,DISCA:0.2000000000 | FANG:0.2000000000 | MRO:0.2000000000 | OXY:0.2000000000 | VIAC:0.2000000000,2021-03-22,505
2021,15,2021-04-12,2021-04-16,2021-04-13,,2021-04-12,1.0,0.0,5,DISCA | FANG | MRO | OXY | VIAC,DISCA:0.2000000000 | FANG:0.2000000000 | MRO:0.2000000000 | OXY:0.2000000000 | VIAC:0.2000000000,2021-03-22,505
2021,16,2021-04-19,2021-04-23,2021-04-20,,2021-04-19,1.0,0.0,5,AAL | DISCA | DISCK | MRO | VIAC,AAL:0.2000000000 | DISCA:0.2000000000 | DISCK:0.2000000000 | MRO:0.2000000000 | VIAC:0.2000000000,2021-04-20,505
